country,year,coal_production,coal_prod_per_capita,coal_prod_change_twh
Australia,1939,99.724,14478.348,12.054
Australia,1940,89.328,12819.851,-10.397
Australia,1941,106.639,15105.442,17.311
Australia,1942,112.207,15664.212,5.568
Australia,1943,107.898,14822.88,-4.31
Australia,1944,104.788,14166.594,-3.11
Australia,1945,99.907,13291.705,-4.881
Australia,1946,107.444,14067.003,7.537
Australia,1947,114.9,14803.796,7.456
Australia,1948,116.031,14711.528,1.13
Australia,1949,113.314,14119.322,-2.717
Australia,1950,129.3,15812.318,15.986
Australia,1951,137.742,16359.279,8.442
Australia,1952,150.361,17417.479,12.619
Australia,1953,143.555,16277.61,-6.807
Australia,1954,154.722,17184.871,11.167
Australia,1955,153.44,16660.389,-1.282
Australia,1956,154.395,16373.058,0.955
Australia,1957,158.056,16388.701,3.661
Australia,1958,162.606,16502.951,4.55
Australia,1959,164.16,16308.879,1.554
Australia,1960,182.891,17779.479,18.731
Australia,1961,194.677,18530.209,11.786
Australia,1962,199.076,18584.527,4.399
Australia,1963,204.812,18760.211,5.736
Australia,1964,222.063,19948.889,17.251
Australia,1965,251.335,22125.664,29.272
Australia,1966,264.691,22832.627,13.356
Australia,1967,277.456,23495.113,12.765
Australia,1968,309.336,25719.547,31.879
Australia,1969,340.266,27735.252,30.93
Australia,1970,360.237,28601.502,19.971
Australia,1971,338.358,26039.848,-21.879
Australia,1972,410.21,30842.145,71.853
Australia,1973,418.623,30978.58,8.413
Australia,1974,441.078,32164.012,22.454
Australia,1975,462.04,33271.742,20.962
Australia,1976,514.578,36655.906,52.538
Australia,1977,546.087,38474.809,31.508
Australia,1978,549.131,38251.465,3.044
Australia,1979,574.376,39556.16,25.245
Australia,1980,697.435,47424.148,123.059
Australia,1981,788.571,52817.699,91.136
Australia,1982,804.954,53067.684,16.383
Australia,1983,838.741,54523.594,33.786
Australia,1984,880.917,56543.441,42.177
Australia,1985,1074.346,68058.219,193.428
Australia,1986,1142.86,71373.859,68.514
Australia,1987,1193.667,73414.664,50.808
Australia,1988,1173.293,70997.242,-20.374
Australia,1989,1274.678,75889.109,101.385
Australia,1990,1334.601,78284.906,59.923
Australia,1991,1384.424,80158.461,49.823
Australia,1992,1477.235,84594.719,92.811
Australia,1993,1484.1,84173.141,6.865
Australia,1994,1516.91,85193.336,32.81
Australia,1995,1591.818,88419.578,74.907
Australia,1996,1640.682,90088.711,48.864
Australia,1997,1789.114,97180.312,148.432
Australia,1998,1832.102,98491.266,42.987
Australia,1999,1931.918,102756.711,99.816
Australia,2000,1996.82,104996.484,64.902
Australia,2001,2157.921,112110.586,161.101
Australia,2002,2224.046,114195.133,66.125
Australia,2003,2299.048,116708.828,75.001
Australia,2004,2388.831,119890.773,89.783
Australia,2005,2501.289,123999.695,112.458
Australia,2006,2556.841,124924.836,55.552
Australia,2007,2640.855,126776.273,84.015
Australia,2008,2720.621,128042.039,79.766
Australia,2009,2822.834,130319.328,102.212
Australia,2010,2914.79,132375.109,91.956
Australia,2011,2850.813,127513.047,-63.976
Australia,2012,3091.909,136032.031,241.096
Australia,2013,3323.743,143811.594,231.834
Australia,2014,3559.449,151662.266,235.706
Australia,2015,3555.703,149272.328,-3.747
Australia,2016,3563.056,147259.828,7.353
Australia,2017,3473.313,141247.078,-89.742
Australia,2018,3638.038,145642.516,164.724
Australia,2019,3662.102,144420.766,24.064
Australia,2020,3372.486,131378.25,-289.615
Australia,2021,3302.789,127417.039,-69.697
Australia,2022,3183.652,121618.289,-119.137
Austria,1900,172.526,28854.414,
Austria,1901,182.199,30162.643,9.674
Austria,1902,175.262,28719.367,-6.937
Austria,1903,179.019,29036.992,3.757
Austria,1904,181.376,29120.359,2.357
Austria,1905,189.931,30184.002,8.555
Austria,1906,202.846,31908.926,12.915
Austria,1907,213.987,33319.461,11.141
Austria,1908,215.99,33289.742,2.004
Austria,1909,212.031,32430.514,-3.959
Austria,1910,209.016,31806.0,-3.015
Austria,1911,214.458,32548.883,5.442
Austria,1912,229.93,34893.25,15.472
Austria,1913,239.537,36438.973,9.606
Austria,1914,217.459,33160.477,-22.077
Austria,1915,217.668,33272.629,0.209
Austria,1916,152.854,23421.674,-64.814
Austria,1917,9.689,1488.228,-143.165
Austria,1918,9.371,1442.919,-0.318
Austria,1919,8.477,1306.922,-0.894
Austria,1920,10.369,1598.638,1.892
Austria,1921,10.679,1644.669,0.311
Austria,1922,13.44,2065.029,2.761
Austria,1923,11.64,1782.273,-1.8
Austria,1924,12.14,1852.277,0.499
Austria,1925,12.845,1953.078,0.705
Austria,1926,12.681,1921.366,-0.164
Austria,1927,13.244,1999.731,0.563
Austria,1928,14.223,2140.045,0.979
Austria,1929,15.281,2292.821,1.059
Austria,1930,13.566,2030.886,-1.716
Austria,1931,13.351,1995.612,-0.215
Austria,1932,13.764,2055.441,0.413
Austria,1933,13.568,2025.457,-0.197
Austria,1934,13.033,1945.056,-0.534
Austria,1935,13.577,2025.602,0.544
Austria,1936,13.154,1961.783,-0.424
Austria,1937,14.37,2142.457,1.216
Austria,1938,14.723,2194.451,0.353
Austria,1939,15.385,2291.081,0.663
Austria,1940,15.787,2347.292,0.402
Austria,1941,15.474,2295.79,-0.313
Austria,1942,15.412,2280.26,-0.062
Austria,1943,16.304,2404.156,0.892
Austria,1944,15.761,2316.272,-0.543
Austria,1945,8.55,1252.272,-7.211
Austria,1946,10.158,1482.707,1.608
Austria,1947,12.393,1802.874,2.235
Austria,1948,14.316,2075.689,1.924
Austria,1949,16.2,2341.662,1.883
Austria,1950,18.096,2608.848,1.897
Austria,1951,20.827,3005.159,2.731
Austria,1952,21.511,3105.321,0.684
Austria,1953,22.805,3289.955,1.295
Austria,1954,25.668,3698.77,2.863
Austria,1955,26.907,3873.562,1.239
Austria,1956,27.294,3926.204,0.387
Austria,1957,27.747,3983.54,0.453
Austria,1958,26.181,3747.171,-1.566
Austria,1959,25.071,3574.679,-1.109
Austria,1960,24.099,3419.986,-0.972
Austria,1961,22.685,3201.603,-1.414
Austria,1962,22.824,3201.635,0.14
Austria,1963,24.18,3370.029,1.355
Austria,1964,22.699,3142.629,-1.481
Austria,1965,21.481,2954.74,-1.218
Austria,1966,20.536,2805.068,-0.945
Austria,1967,17.861,2421.664,-2.674
Austria,1968,16.101,2171.804,-1.76
Austria,1969,14.806,1990.254,-1.295
Austria,1970,14.147,1895.029,-0.659
Austria,1971,14.532,1938.036,0.385
Austria,1972,14.478,1919.694,-0.054
Austria,1973,14.008,1847.068,-0.47
Austria,1974,13.989,1841.37,-0.019
Austria,1975,13.095,1728.224,-0.894
Austria,1976,12.393,1638.534,-0.702
Austria,1977,12.058,1593.594,-0.335
Austria,1978,11.857,1568.368,-0.2
Austria,1979,10.566,1399.925,-1.291
Austria,1980,9.72,1287.891,-0.845
Austria,1981,10.385,1372.588,0.665
Austria,1982,11.186,1477.442,0.801
Austria,1983,10.318,1364.92,-0.869
Austria,1984,9.934,1314.296,-0.383
Austria,1985,10.453,1382.324,0.519
Austria,1986,10.073,1331.17,-0.38
Austria,1987,9.452,1248.275,-0.621
Austria,1988,7.223,952.472,-2.229
Austria,1989,7.01,919.965,-0.214
Austria,1990,8.306,1081.641,1.296
Austria,1991,7.06,910.366,-1.245
Austria,1992,5.37,684.851,-1.691
Austria,1993,5.128,648.669,-0.242
Austria,1994,4.151,523.064,-0.977
Austria,1995,3.933,494.831,-0.218
Austria,1996,3.357,421.827,-0.576
Austria,1997,3.595,451.202,0.238
Austria,1998,3.66,458.887,0.065
Austria,1999,3.243,405.843,-0.417
Austria,2000,3.573,446.094,0.33
Austria,2001,3.456,429.905,-0.117
Austria,2002,4.047,500.886,0.59
Austria,2003,3.302,406.586,-0.745
Austria,2004,0.673,82.422,-2.628
Austria,2005,0.0,0.0,-0.673
Austria,2006,0.0,0.0,0.0
Austria,2007,0.0,0.0,0.0
Austria,2008,0.0,0.0,0.0
Austria,2009,0.0,0.0,0.0
Austria,2010,0.0,0.0,0.0
Austria,2011,0.0,0.0,0.0
Austria,2012,0.0,0.0,0.0
Austria,2013,0.0,0.0,0.0
Austria,2014,0.0,0.0,0.0
Austria,2015,0.0,0.0,0.0
Austria,2016,0.0,0.0,0.0
Azerbaijan,1992,0.0,0.0,
Azerbaijan,1993,0.0,0.0,0.0
Azerbaijan,1994,0.0,0.0,0.0
Azerbaijan,1995,0.0,0.0,0.0
Azerbaijan,1996,0.0,0.0,0.0
Azerbaijan,1997,0.0,0.0,0.0
Azerbaijan,1998,0.0,0.0,0.0
Azerbaijan,1999,0.0,0.0,0.0
Azerbaijan,2000,0.0,0.0,0.0
Azerbaijan,2001,0.0,0.0,0.0
Azerbaijan,2002,0.0,0.0,0.0
Azerbaijan,2003,0.0,0.0,0.0
Azerbaijan,2004,0.0,0.0,0.0
Azerbaijan,2005,0.0,0.0,0.0
Azerbaijan,2006,0.0,0.0,0.0
Azerbaijan,2007,0.0,0.0,0.0
Azerbaijan,2008,0.0,0.0,0.0
Azerbaijan,2009,0.0,0.0,0.0
Azerbaijan,2010,0.0,0.0,0.0
Azerbaijan,2011,0.0,0.0,0.0
Azerbaijan,2012,0.0,0.0,0.0
Azerbaijan,2013,0.0,0.0,0.0
Azerbaijan,2014,0.0,0.0,0.0
Azerbaijan,2015,0.0,0.0,0.0
Azerbaijan,2016,0.0,0.0,0.0
Bahamas,1980,0.0,0.0,
Bahamas,1981,0.0,0.0,0.0
Bahamas,1982,0.0,0.0,0.0
Bahamas,1983,0.0,0.0,0.0
Bahamas,1984,0.0,0.0,0.0
Bahamas,1985,0.0,0.0,0.0
Bahamas,1986,0.0,0.0,0.0
Bahamas,1987,0.0,0.0,0.0
Bahamas,1988,0.0,0.0,0.0
Bahamas,1989,0.0,0.0,0.0
Bahamas,1990,0.0,0.0,0.0
Bahamas,1991,0.0,0.0,0.0
Bahamas,1992,0.0,0.0,0.0
Bahamas,1993,0.0,0.0,0.0
Bahamas,1994,0.0,0.0,0.0
Bahamas,1995,0.0,0.0,0.0
Bahamas,1996,0.0,0.0,0.0
Bahamas,1997,0.0,0.0,0.0
Bahamas,1998,0.0,0.0,0.0
Bahamas,1999,0.0,0.0,0.0
Bahamas,2000,0.0,0.0,0.0
Bahamas,2001,0.0,0.0,0.0
Bahamas,2002,0.0,0.0,0.0
Bahamas,2003,0.0,0.0,0.0
Bahamas,2004,0.0,0.0,0.0
Bahamas,2005,0.0,0.0,0.0
Bahamas,2006,0.0,0.0,0.0
Bahamas,2007,0.0,0.0,0.0
Bahamas,2008,0.0,0.0,0.0
Bahamas,2009,0.0,0.0,0.0
Bahamas,2010,0.0,0.0,0.0
Bahamas,2011,0.0,0.0,0.0
Bahamas,2012,0.0,0.0,0.0
Bahamas,2013,0.0,0.0,0.0
Bahamas,2014,0.0,0.0,0.0
Bahamas,2015,0.0,0.0,0.0
Bahamas,2016,0.0,0.0,0.0
Bahrain,1980,0.0,0.0,
Bahrain,1981,0.0,0.0,0.0
Bahrain,1982,0.0,0.0,0.0
Bahrain,1983,0.0,0.0,0.0
Bahrain,1984,0.0,0.0,0.0
Bahrain,1985,0.0,0.0,0.0
Bahrain,1986,0.0,0.0,0.0
Bahrain,1987,0.0,0.0,0.0
Bahrain,1988,0.0,0.0,0.0
Bahrain,1989,0.0,0.0,0.0
Bahrain,1990,0.0,0.0,0.0
Bahrain,1991,0.0,0.0,0.0
Bahrain,1992,0.0,0.0,0.0
Bahrain,1993,0.0,0.0,0.0
Bahrain,1994,0.0,0.0,0.0
Bahrain,1995,0.0,0.0,0.0
Bahrain,1996,0.0,0.0,0.0
Bahrain,1997,0.0,0.0,0.0
Bahrain,1998,0.0,0.0,0.0
Bahrain,1999,0.0,0.0,0.0
Bahrain,2000,0.0,0.0,0.0
Bahrain,2001,0.0,0.0,0.0
Bahrain,2002,0.0,0.0,0.0
Bahrain,2003,0.0,0.0,0.0
Bahrain,2004,0.0,0.0,0.0
Bahrain,2005,0.0,0.0,0.0
Bahrain,2006,0.0,0.0,0.0
Bahrain,2007,0.0,0.0,0.0
Bahrain,2008,0.0,0.0,0.0
Bahrain,2009,0.0,0.0,0.0
Bahrain,2010,0.0,0.0,0.0
Bahrain,2011,0.0,0.0,0.0
Bahrain,2012,0.0,0.0,0.0
Bahrain,2013,0.0,0.0,0.0
Bahrain,2014,0.0,0.0,0.0
Bahrain,2015,0.0,0.0,0.0
Bahrain,2016,0.0,0.0,0.0
Bangladesh,1980,0.0,0.0,
Bangladesh,1981,0.0,0.0,0.0
Bangladesh,1982,0.0,0.0,0.0
Bangladesh,1983,0.0,0.0,0.0
Bangladesh,1984,0.0,0.0,0.0
Bangladesh,1985,0.0,0.0,0.0
Bangladesh,1986,0.0,0.0,0.0
Bangladesh,1987,0.0,0.0,0.0
Bangladesh,1988,0.0,0.0,0.0
Bangladesh,1989,0.0,0.0,0.0
Bangladesh,1990,0.0,0.0,0.0
Bangladesh,1991,0.0,0.0,0.0
Bangladesh,1992,0.0,0.0,0.0
Bangladesh,1993,0.0,0.0,0.0
Bangladesh,1994,0.0,0.0,0.0
Bangladesh,1995,0.0,0.0,0.0
Bangladesh,1996,0.0,0.0,0.0
Bangladesh,1997,0.0,0.0,0.0
Bangladesh,1998,0.0,0.0,0.0
Bangladesh,1999,0.0,0.0,0.0
Bangladesh,2000,0.0,0.0,0.0
Bangladesh,2001,0.0,0.0,0.0
Bangladesh,2002,0.0,0.0,0.0
Bangladesh,2003,0.137,1.001,0.137
Bangladesh,2004,0.396,2.851,0.259
Bangladesh,2005,1.09,7.736,0.694
Bangladesh,2006,1.856,13.01,0.766
Bangladesh,2007,2.376,16.486,0.521
Bangladesh,2008,4.146,28.511,1.77
Bangladesh,2009,5.071,34.564,0.925
Bangladesh,2010,4.318,29.095,-0.753
Bangladesh,2011,4.085,27.194,-0.233
Bangladesh,2012,5.114,33.622,1.029
Bangladesh,2013,5.236,33.994,0.122
Bangladesh,2014,5.8,37.186,0.563
Bangladesh,2015,4.14,26.23,-1.66
Bangladesh,2016,5.53,34.61,1.39
Barbados,1980,0.0,0.0,
Barbados,1981,0.0,0.0,0.0
Barbados,1982,0.0,0.0,0.0
Barbados,1983,0.0,0.0,0.0
Barbados,1984,0.0,0.0,0.0
Barbados,1985,0.0,0.0,0.0
Barbados,1986,0.0,0.0,0.0
Barbados,1987,0.0,0.0,0.0
Barbados,1988,0.0,0.0,0.0
Barbados,1989,0.0,0.0,0.0
Barbados,1990,0.0,0.0,0.0
Barbados,1991,0.0,0.0,0.0
Barbados,1992,0.0,0.0,0.0
Barbados,1993,0.0,0.0,0.0
Barbados,1994,0.0,0.0,0.0
Barbados,1995,0.0,0.0,0.0
Barbados,1996,0.0,0.0,0.0
Barbados,1997,0.0,0.0,0.0
Barbados,1998,0.0,0.0,0.0
Barbados,1999,0.0,0.0,0.0
Barbados,2000,0.0,0.0,0.0
Barbados,2001,0.0,0.0,0.0
Barbados,2002,0.0,0.0,0.0
Barbados,2003,0.0,0.0,0.0
Barbados,2004,0.0,0.0,0.0
Barbados,2005,0.0,0.0,0.0
Barbados,2006,0.0,0.0,0.0
Barbados,2007,0.0,0.0,0.0
Barbados,2008,0.0,0.0,0.0
Barbados,2009,0.0,0.0,0.0
Barbados,2010,0.0,0.0,0.0
Barbados,2011,0.0,0.0,0.0
Barbados,2012,0.0,0.0,0.0
Barbados,2013,0.0,0.0,0.0
Barbados,2014,0.0,0.0,0.0
Barbados,2015,0.0,0.0,0.0
Barbados,2016,0.0,0.0,0.0
Belarus,1992,0.0,0.0,
Belarus,1993,0.0,0.0,0.0
Belarus,1994,0.0,0.0,0.0
Belarus,1995,0.0,0.0,0.0
Belarus,1996,0.0,0.0,0.0
Belarus,1997,0.0,0.0,0.0
Belarus,1998,0.0,0.0,0.0
Belarus,1999,0.0,0.0,0.0
Belarus,2000,0.0,0.0,0.0
Belarus,2001,0.0,0.0,0.0
Belarus,2002,0.0,0.0,0.0
Belarus,2003,0.0,0.0,0.0
Belarus,2004,0.0,0.0,0.0
Belarus,2005,0.0,0.0,0.0
Belarus,2006,0.0,0.0,0.0
Belarus,2007,0.0,0.0,0.0
Belarus,2008,0.0,0.0,0.0
Belarus,2009,0.0,0.0,0.0
Belarus,2010,0.0,0.0,0.0
Belarus,2011,0.0,0.0,0.0
Belarus,2012,0.0,0.0,0.0
Belarus,2013,0.0,0.0,0.0
Belarus,2014,0.0,0.0,0.0
Belarus,2015,0.0,0.0,0.0
Belarus,2016,0.0,0.0,0.0
Belgium,1900,174.776,26062.717,
Belgium,1901,165.472,24419.398,-9.304
Belgium,1902,170.411,24881.283,4.939
Belgium,1903,177.264,25600.951,6.853
Belgium,1904,169.547,24220.631,-7.717
Belgium,1905,162.202,22919.887,-7.345
Belgium,1906,175.573,24539.971,13.371
Belgium,1907,176.579,24412.635,1.006
Belgium,1908,175.558,24008.088,-1.021
Belgium,1909,175.186,23746.621,-0.372
Belgium,1910,178.158,23986.545,2.972
Belgium,1911,171.73,23011.863,-6.428
Belgium,1912,171.119,22868.166,-0.611
Belgium,1913,170.15,22723.713,-0.968
Belgium,1914,124.503,16616.447,-45.648
Belgium,1915,105.612,14085.925,-18.891
Belgium,1916,140.511,18728.105,34.899
Belgium,1917,111.221,14814.416,-29.29
Belgium,1918,103.474,13772.65,-7.747
Belgium,1919,137.68,18290.369,34.206
Belgium,1920,166.776,22086.529,29.096
Belgium,1921,162.024,21364.49,-4.752
Belgium,1922,157.979,20716.398,-4.045
Belgium,1923,170.754,22241.934,12.775
Belgium,1924,174.024,22516.336,3.27
Belgium,1925,172.05,22112.09,-1.974
Belgium,1926,187.939,23992.641,15.889
Belgium,1927,205.228,26024.641,17.289
Belgium,1928,205.429,25875.973,0.201
Belgium,1929,200.676,25125.732,-4.752
Belgium,1930,204.215,25432.838,3.538
Belgium,1931,201.436,24970.498,-2.778
Belgium,1932,159.588,19704.527,-41.849
Belgium,1933,188.46,23193.047,28.872
Belgium,1934,196.572,24111.93,8.112
Belgium,1935,197.444,24139.32,0.872
Belgium,1936,207.582,25295.479,10.138
Belgium,1937,222.42,27014.672,14.838
Belgium,1938,220.379,26678.893,-2.041
Belgium,1939,222.308,26823.197,1.929
Belgium,1940,190.24,22877.057,-32.068
Belgium,1941,199.053,23855.779,8.812
Belgium,1942,186.635,22291.178,-12.418
Belgium,1943,176.817,21045.734,-9.818
Belgium,1944,100.778,11953.734,-76.04
Belgium,1945,117.94,13941.219,17.163
Belgium,1946,170.225,20052.168,52.285
Belgium,1947,182.024,21368.148,11.799
Belgium,1948,198.732,23249.09,16.708
Belgium,1949,207.485,24179.838,8.753
Belgium,1950,203.515,23616.863,-3.97
Belgium,1951,220.871,25518.244,17.356
Belgium,1952,226.331,26028.24,5.46
Belgium,1953,223.917,25618.613,-2.413
Belgium,1954,217.876,24794.645,-6.041
Belgium,1955,222.875,25227.67,4.998
Belgium,1956,219.455,24709.277,-3.419
Belgium,1957,216.029,24186.035,-3.427
Belgium,1958,201.585,22429.096,-14.444
Belgium,1959,169.517,18732.439,-32.068
Belgium,1960,167.372,18374.893,-2.145
Belgium,1961,160.444,17499.559,-6.928
Belgium,1962,157.949,17111.934,-2.495
Belgium,1963,159.528,17175.311,1.579
Belgium,1964,158.701,16972.539,-0.827
Belgium,1965,147.386,15659.242,-11.315
Belgium,1966,130.35,13770.203,-17.036
Belgium,1967,122.425,12866.171,-7.926
Belgium,1968,110.29,11541.141,-12.134
Belgium,1969,98.327,10250.825,-11.963
Belgium,1970,84.636,8789.324,-13.691
Belgium,1971,81.611,8442.796,-3.024
Belgium,1972,78.215,8063.122,-3.397
Belgium,1973,65.864,6770.588,-12.35
Belgium,1974,60.419,6197.412,-5.445
Belgium,1975,55.711,5706.106,-4.708
Belgium,1976,53.916,5516.524,-1.795
Belgium,1977,52.65,5379.894,-1.266
Belgium,1978,49.089,5008.978,-3.561
Belgium,1979,45.625,4648.93,-3.464
Belgium,1980,34.872,3547.896,-10.753
Belgium,1981,38.256,3886.357,3.383
Belgium,1982,40.53,4111.629,2.274
Belgium,1983,37.507,3801.485,-3.022
Belgium,1984,38.953,3945.123,1.445
Belgium,1985,38.385,3884.906,-0.568
Belgium,1986,34.508,3489.935,-3.877
Belgium,1987,26.543,2681.016,-7.965
Belgium,1988,14.616,1473.658,-11.927
Belgium,1989,11.213,1128.399,-3.403
Belgium,1990,5.84,586.405,-5.373
Belgium,1991,3.496,350.057,-2.344
Belgium,1992,1.202,120.014,-2.294
Belgium,1993,0.0,0.0,-1.202
Belgium,1994,0.0,0.0,0.0
Belgium,1995,0.0,0.0,0.0
Belgium,1996,0.0,0.0,0.0
Belgium,1997,0.0,0.0,0.0
Belgium,1998,0.0,0.0,0.0
Belgium,1999,0.0,0.0,0.0
Belgium,2000,0.0,0.0,0.0
Belgium,2001,0.0,0.0,0.0
Belgium,2002,0.0,0.0,0.0
Belgium,2003,0.0,0.0,0.0
Belgium,2004,0.0,0.0,0.0
Belgium,2005,0.0,0.0,0.0
Belgium,2006,0.0,0.0,0.0
Belgium,2007,0.0,0.0,0.0
Belgium,2008,0.0,0.0,0.0
Belgium,2009,0.0,0.0,0.0
Belgium,2010,0.0,0.0,0.0
Belgium,2011,0.0,0.0,0.0
Belgium,2012,0.0,0.0,0.0
Belgium,2013,0.0,0.0,0.0
Belgium,2014,0.0,0.0,0.0
Belgium,2015,0.0,0.0,0.0
Belgium,2016,0.0,0.0,0.0
Belize,1980,0.0,0.0,
Belize,1981,0.0,0.0,0.0
Belize,1982,0.0,0.0,0.0
Belize,1983,0.0,0.0,0.0
Belize,1984,0.0,0.0,0.0
Belize,1985,0.0,0.0,0.0
Belize,1986,0.0,0.0,0.0
Belize,1987,0.0,0.0,0.0
Belize,1988,0.0,0.0,0.0
Belize,1989,0.0,0.0,0.0
Belize,1990,0.0,0.0,0.0
Belize,1991,0.0,0.0,0.0
Belize,1992,0.0,0.0,0.0
Belize,1993,0.0,0.0,0.0
Belize,1994,0.0,0.0,0.0
Belize,1995,0.0,0.0,0.0
Belize,1996,0.0,0.0,0.0
Belize,1997,0.0,0.0,0.0
Belize,1998,0.0,0.0,0.0
Belize,1999,0.0,0.0,0.0
Belize,2000,0.0,0.0,0.0
Belize,2001,0.0,0.0,0.0
Belize,2002,0.0,0.0,0.0
Belize,2003,0.0,0.0,0.0
Belize,2004,0.0,0.0,0.0
Belize,2005,0.0,0.0,0.0
Belize,2006,0.0,0.0,0.0
Belize,2007,0.0,0.0,0.0
Belize,2008,0.0,0.0,0.0
Belize,2009,0.0,0.0,0.0
Belize,2010,0.0,0.0,0.0
Belize,2011,0.0,0.0,0.0
Belize,2012,0.0,0.0,0.0
Belize,2013,0.0,0.0,0.0
Belize,2014,0.0,0.0,0.0
Belize,2015,0.0,0.0,0.0
Belize,2016,0.0,0.0,0.0
Benin,1980,0.0,0.0,
Benin,1981,0.0,0.0,0.0
Benin,1982,0.0,0.0,0.0
Benin,1983,0.0,0.0,0.0
Benin,1984,0.0,0.0,0.0
Benin,1985,0.0,0.0,0.0
Benin,1986,0.0,0.0,0.0
Benin,1987,0.0,0.0,0.0
Benin,1988,0.0,0.0,0.0
Benin,1989,0.0,0.0,0.0
Benin,1990,0.0,0.0,0.0
Benin,1991,0.0,0.0,0.0
Benin,1992,0.0,0.0,0.0
Benin,1993,0.0,0.0,0.0
Benin,1994,0.0,0.0,0.0
Benin,1995,0.0,0.0,0.0
Benin,1996,0.0,0.0,0.0
Benin,1997,0.0,0.0,0.0
Benin,1998,0.0,0.0,0.0
Benin,1999,0.0,0.0,0.0
Benin,2000,0.0,0.0,0.0
Benin,2001,0.0,0.0,0.0
Benin,2002,0.0,0.0,0.0
Benin,2003,0.0,0.0,0.0
Benin,2004,0.0,0.0,0.0
Benin,2005,0.0,0.0,0.0
Benin,2006,0.0,0.0,0.0
Benin,2007,0.0,0.0,0.0
Benin,2008,0.0,0.0,0.0
Benin,2009,0.0,0.0,0.0
Benin,2010,0.0,0.0,0.0
Benin,2011,0.0,0.0,0.0
Benin,2012,0.0,0.0,0.0
Benin,2013,0.0,0.0,0.0
Benin,2014,0.0,0.0,0.0
Benin,2015,0.0,0.0,0.0
Benin,2016,0.0,0.0,0.0
Bermuda,1980,0.0,0.0,
Bermuda,1981,0.0,0.0,0.0
Bermuda,1982,0.0,0.0,0.0
Bermuda,1983,0.0,0.0,0.0
Bermuda,1984,0.0,0.0,0.0
Bermuda,1985,0.0,0.0,0.0
Bermuda,1986,0.0,0.0,0.0
Bermuda,1987,0.0,0.0,0.0
Bermuda,1988,0.0,0.0,0.0
Bermuda,1989,0.0,0.0,0.0
Bermuda,1990,0.0,0.0,0.0
Bermuda,1991,0.0,0.0,0.0
Bermuda,1992,0.0,0.0,0.0
Bermuda,1993,0.0,0.0,0.0
Bermuda,1994,0.0,0.0,0.0
Bermuda,1995,0.0,0.0,0.0
Bermuda,1996,0.0,0.0,0.0
Bermuda,1997,0.0,0.0,0.0
Bermuda,1998,0.0,0.0,0.0
Bermuda,1999,0.0,0.0,0.0
Bermuda,2000,0.0,0.0,0.0
Bermuda,2001,0.0,0.0,0.0
Bermuda,2002,0.0,0.0,0.0
Bermuda,2003,0.0,0.0,0.0
Bermuda,2004,0.0,0.0,0.0
Bermuda,2005,0.0,0.0,0.0
Bermuda,2006,0.0,0.0,0.0
Bermuda,2007,0.0,0.0,0.0
Bermuda,2008,0.0,0.0,0.0
Bermuda,2009,0.0,0.0,0.0
Bermuda,2010,0.0,0.0,0.0
Bermuda,2011,0.0,0.0,0.0
Bermuda,2012,0.0,0.0,0.0
Bermuda,2013,0.0,0.0,0.0
Bermuda,2014,0.0,0.0,0.0
Bermuda,2015,0.0,0.0,0.0
Bermuda,2016,0.0,0.0,0.0
Bhutan,1980,0.0,0.586,
Bhutan,1981,0.0,1.02,0.0
Bhutan,1982,0.0,1.101,0.0
Bhutan,1983,0.001,2.135,0.0
Bhutan,1984,0.002,4.143,0.001
Bhutan,1985,0.002,5.019,0.0
Bhutan,1986,0.004,7.816,0.001
Bhutan,1987,0.009,17.348,0.005
Bhutan,1988,0.01,18.407,0.001
Bhutan,1989,0.01,17.895,0.0
Bhutan,1990,0.01,17.439,0.0
Bhutan,1991,0.01,17.154,0.0
Bhutan,1992,0.272,499.088,0.263
Bhutan,1993,0.224,429.735,-0.049
Bhutan,1994,0.311,597.4,0.088
Bhutan,1995,0.331,627.197,0.019
Bhutan,1996,0.311,579.36,-0.019
Bhutan,1997,0.263,480.456,-0.049
Bhutan,1998,0.243,436.659,-0.019
Bhutan,1999,0.243,426.068,0.0
Bhutan,2000,0.243,414.308,0.0
Bhutan,2001,0.412,682.345,0.168
Bhutan,2002,0.431,696.129,0.019
Bhutan,2003,0.323,508.503,-0.108
Bhutan,2004,0.144,221.811,-0.179
Bhutan,2005,0.415,625.544,0.271
Bhutan,2006,0.477,707.989,0.062
Bhutan,2007,0.512,751.397,0.036
Bhutan,2008,0.493,715.226,-0.019
Bhutan,2009,0.393,563.236,-0.1
Bhutan,2010,0.295,417.98,-0.098
Bhutan,2011,0.502,703.556,0.207
Bhutan,2012,0.546,757.452,0.044
Bhutan,2013,0.378,518.975,-0.168
Bhutan,2014,0.593,805.425,0.215
Bhutan,2015,0.414,556.43,-0.179
Bhutan,2016,0.573,764.371,0.16
Bosnia and Herzegovina,1992,6.38,1492.047,
Bosnia and Herzegovina,1993,5.529,1402.233,-0.851
Bosnia and Herzegovina,1994,5.954,1582.606,0.425
Bosnia and Herzegovina,1995,6.975,1859.746,1.021
Bosnia and Herzegovina,1996,7.188,1839.34,0.213
Bosnia and Herzegovina,1997,23.192,5729.587,16.004
Bosnia and Herzegovina,1998,29.92,7270.928,6.728
Bosnia and Herzegovina,1999,28.802,6935.16,-1.119
